0,1,2,3,4,5,6,7,8,9,10
459,4077,483,4479,11631,4904,4229,12368,5242,12373,10864
460,5924,478,3535,3409,429,9261,163,514,10434,11784
461,1237,11312,5009,10060,7557,2364,8811,2465,8873,653
462,8262,10643,1692,12414,12468,11403,6409,489,3667,6279
463,12494,12883,13025,9773,3713,3695,12466,5071,10657,8919
464,749,1766,8399,73,12590,4115,5507,24,809,1952
465,10831,9958,7065,802,8990,6678,5951,9727,3650,10772
466,389,450,7848,4938,1143,5741,796,2301,3088,850
467,13083,7391,12392,7887,13238,3586,4715,9242,11271,9045
468,583,12124,11395,5983,13392,10331,1835,8170,8351,868
469,11088,1438,845,9137,13296,9000,7898,5305,1472,10582
470,382,3247,1955,8187,12688,4079,106,8393,11067,654
471,185,1367,1255,12808,5037,8109,11498,1665,6631,5807
472,2906,10855,11553,1035,242,8576,10354,5865,93,1133
473,1312,6248,4662,9227,2895,13246,5643,8018,3520,267
474,11606,885,3802,12586,1411,233,3366,1234,2689,11381
475,4914,2174,10737,15,10957,3832,843,12202,158,8644
476,10611,7217,8378,1376,6048,2785,5296,2807,4655,4923
477,6901,10405,3332,10585,7068,8317,7454,6255,12285,10395
478,3409,869,429,11506,748,916,9945,5924,12810,12125
479,11119,4227,5725,6647,12005,6796,3361,8087,1906,3306
480,1740,2400,5325,773,4661,9714,3044,11660,2740,7072
481,11430,7313,7586,10454,1327,3590,10134,8362,5252,5187
482,11946,2793,2618,1267,2523,11480,834,12155,2241,237
483,11631,12867,459,4077,13097,11867,6834,6498,4230,985
484,2860,6438,827,11823,6295,5320,892,4368,218,2755
485,6757,11401,3792,2860,892,8588,5320,3294,2755,1362
486,8079,12547,1938,1742,7392,13126,8297,8044,1283,3971
487,12095,7012,1072,5774,9314,5471,7737,6564,12532,7142
488,5687,11035,7027,11170,6159,2609,3274,11356,6246,11233
489,11150,6201,12468,1692,10643,12414,462,8262,3667,11403
490,8165,6720,3152,2665,9634,9695,9097,2277,6444,9647
491,4058,4816,1945,8106,8778,9260,13408,884,1254,4136
492,7369,18,2946,7597,9276,1186,1238,9510,12462,5838
493,1234,11381,3366,814,3802,233,33,1664,11606,1411
494,12293,11,5537,1598,8621,5153,11039,12997,8578,6296
495,12077,1923,7121,6167,12553,2564,167,3605,9641,70
496,4055,8659,2918,9632,4320,3798,6776,12238,3056,12147
497,11991,6808,10599,11750,13293,5343,1075,7932,13198,1226
498,11472,12292,11213,11886,11670,12710,13056,978,13364,6549
499,1286,6001,695,7456,5652,12126,10275,12051,8392,2479
500,36,5639,12875,2549,8222,9999,7179,6624,9767,4651
501,3582,11583,10050,11873,3648,702,11258,8310,9460,157
502,5628,12473,3760,11362,9684,7260,1174,11266,7309,4455
503,775,7927,8671,12419,10898,7850,2612,2216,11869,7536
504,272,8379,1205,1334,277,6182,10601,2103,3761,1326
505,5804,1955,195,3452,106,12688,9546,382,8187,3247
506,3184,1723,9130,1084,5081,5246,10062,1198,1717,1803
507,10878,5734,12159,1313,10516,4925,8063,12066,4664,9717
508,7218,10900,6219,5381,154,652,2779,280,6996,7707
509,181,248,6660,4604,2769,3001,5629,11675,7158,3018
510,3181,2772,10253,12757,4625,822,11046,10874,3358,7338
511,10616,6644,11263,9240,13194,5670,2922,8122,10979,5668
512,13324,8980,7655,8354,6829,3468,2597,12298,13093,10956
513,12068,7436,3244,10369,1700,2412,722,7792,6096,3438
514,153,847,112,2250,5924,3084,71,748,413,163
515,366,1592,5952,399,5507,7455,11955,2572,4115,8428
516,10224,2063,1765,2434,7318,7857,655,9370,7856,6552
517,2146,2688,632,4747,2229,1515,11853,7231,9820,8586
518,6949,12093,4100,7031,11924,5319,8752,4955,3239,10725
519,3171,12534,11317,13222,11558,6202,6505,6488,11608,8695
520,10707,10166,11858,2561,7416,8672,11493,6197,9905,5726
521,882,11834,997,958,10167,9517,440,10726,634,6549
522,3858,13186,251,12956,5870,4172,2645,5682,5623,11495
523,8151,12767,7578,2352,11845,7135,2219,8062,12452,4550
524,1191,12260,6013,3482,9231,11015,1732,8124,9432,2694
525,6788,3252,11573,11716,9397,631,7025,8901,13343,1596
526,1022,1062,8887,420,8967,6192,2378,278,12660,12919
527,748,12125,2577,2056,3000,235,8947,2250,3084,9945
528,3086,3715,2192,3913,10662,9784,6703,5630,2725,4741
529,13281,4331,12802,262,9810,3268,6782,12645,6666,6610
530,3221,353,11652,11064,4046,410,8373,7748,12255,300
531,9801,7388,6784,11447,5213,3078,2474,9769,6617,13169
532,12048,11745,3766,4664,3027,6294,8862,2520,1171,9444
533,5794,585,868,5068,13060,7818,1793,3109,3319,12876
534,6345,1657,2051,1570,6595,2036,1098,605,2395,1699
535,4,8789,12641,9622,668,1820,10286,5452,12041,1696
536,12413,1230,2081,13250,2902,10437,13048,9264,682,4137
537,4021,13,2658,42,8306,7755,10532,5850,5667,2138
538,5222,4656,6388,5046,1926,6278,4346,640,10641,9805
539,2743,7350,11414,9730,10130,12535,6395,12163,12987,3979
540,4507,7934,8879,3515,7458,1905,13193,7561,8466,8918
541,3009,3377,6397,11952,2583,3624,331,6814,1336,1760
542,57,6081,1310,1648,8777,7883,8116,11833,9296,1567
543,12745,2517,7650,7703,4573,1195,10404,4319,4698,12451
544,1007,11759,8769,2305,9880,3704,7738,8952,339,1709
545,7767,3077,8904,11432,11200,9072,4869,8265,11733,2891
546,4467,12345,12759,11007,4597,4919,6641,234,940,2317
547,5375,8992,216,1393,11343,3559,1273,10991,11785,4683
548,8347,1746,11997,10084,3498,1128,10492,3513,2691,3528
549,5003,9265,4826,10108,3966,4250,2961,183,2160,1287
550,7264,12984,2718,7799,8219,2406,2003,6007,12823,4451
551,7255,5943,5195,12806,11623,9848,9381,11092,11050,6775
552,6115,8470,1159,170,5835,6936,9456,4245,6241,5223
553,12812,10553,5530,9538,6222,9884,6317,7946,9931,10418
554,8042,781,11772,196,5969,5070,8374,12594,8212,10545
555,3257,3569,7653,12640,10727,8890,9380,6730,3588,9969
556,204,361,10403,771,9435,11617,10622,2842,2533,9742
557,6465,10375,5626,2563,11260,13157,9338,7801,1326,1205
558,7059,4289,9189,6416,1653,8979,11789,4544,4157,7744
559,8719,8352,2531,11549,10344,11140,11302,10835,3502,4106
560,34,1542,12698,7262,8876,6404,6593,5334,11112,7535
561,11483,7170,7086,11939,11653,7537,6781,6520,8332,11726
562,2445,9592,11075,6211,8135,9099,7837,1258,4730,7497
563,12934,13243,7432,9988,7425,8591,12410,4609,3990,5101
564,842,12938,7001,3172,10014,6234,9767,9212,312,10232
565,9219,3045,4005,2761,5209,7704,944,769,7211,629
566,12458,2025,13203,4534,8215,6262,2834,9858,4053,3349
567,8094,4578,3198,8810,4588,10713,7399,2967,1777,4868
568,6095,9715,9016,11450,1291,6836,7692,9165,2939,10865
569,1320,8272,10795,7853,10336,5767,11715,4256,11566,5806
570,12710,13364,11886,11213,8715,11472,6216,12977,13056,12679
571,215,6634,11175,2879,8666,8319,10607,10882,2022,11111
572,2902,1853,5409,682,3488,2081,10437,4635,3938,946
573,3466,10147,11429,9599,11011,6880,7511,9255,9792,8492
574,675,4601,1724,13035,1827,641,3118,1730,3739,4930
575,2183,636,2933,6751,590,1783,298,12862,3625,11805
576,6580,7830,1761,7719,5448,3487,9403,3136,9764,11402
577,9422,5140,12196,8926,10433,1649,5554,346,1013,12785
578,7916,6577,6714,12899,11203,6681,6894,6410,3830,10284
579,7037,343,1741,2660,11133,263,6609,9026,9594,3986
580,7317,10650,2519,10128,4151,9165,2467,10705,819,9016
581,6082,840,9907,4351,13305,10338,1558,10285,8281,5612
582,2297,5724,5210,8479,2697,1268,6394,779,10444,5106
583,5983,12124,468,13392,10331,11395,8170,6688,1835,8351
584,4216,2697,6287,12479,10907,7150,10944,9328,11241,108
585,3319,11252,6905,7818,6657,1806,13052,2181,615,868
586,8900,1049,615,13052,2181,1806,1712,381,7089,3180
587,7963,2432,2766,3217,4014,3901,4948,2659,7412,6185
588,12261,2683,5136,9293,589,12104,935,969,11224,1217
589,1217,13162,9293,6417,2683,12261,11224,4445,12104,935
590,3057,2919,3762,5354,7427,13258,2733,10370,9493,575
591,759,2180,1010,778,75,4543,8882,6012,2702,10198
592,7537,2693,694,11653,4519,8332,6874,10379,2461,1353
593,10591,82,4187,11318,1190,11704,4855,1706,11475,7933
594,11255,11604,1370,4377,10714,3240,6327,3675,5051,10981
595,8039,5038,394,8902,5371,12227,10952,744,10668,11435
596,12870,55,2214,7203,2341,1869,1209,11580,4803,4224
597,13133,3162,2653,9134,7022,6400,6040,2869,3306,1906
598,123,245,6851,8785,1017,13204,9510,7715,1135,409
599,10964,11800,2709,10343,2859,4897,8530,10100,7500,1400
600,3238,12168,4107,8077,9500,6492,9342,1214,10430,2750
601,12694,8415,10466,11485,7099,4736,6121,11762,6187,12416
602,7271,3670,1851,12187,3669,10322,9604,3483,6172,8181
603,10874,822,3358,510,12757,7338,13336,681,10253,2772
604,12967,799,6200,6639,1439,1854,6625,12728,3656,6240
605,1098,2395,6595,945,1570,217,2036,1658,1699,6345
606,9397,631,13343,4653,2401,11573,2843,12991,6788,8901
607,5450,3643,10652,848,13148,8611,5601,1897,3061,6411
608,4848,11134,6241,6209,3376,10948,9259,4102,4522,1838
609,1247,1800,12824,9507,9644,13216,12850,11212,11906,925
610,8383,6596,7501,2284,7880,1340,1058,1125,4220,4003
611,2086,8105,2064,3146,2393,6917,5308,9578,262,9785
612,1368,1220,11474,11568,1434,8050,3731,12367,12180,5433
613,10036,6215,1471,5093,1101,9947,12016,10035,10784,10929
614,8994,2633,5383,2800,2929,1591,11297,1344,7965,6939
615,13052,1806,1712,2181,586,8900,381,1049,6905,7818
616,8858,1861,11125,7244,3155,9331,2733,1187,9839,13110
617,13035,574,1827,1177,4601,1724,3739,675,3118,1730
618,10281,1299,5784,2904,9208,5419,6932,6585,7813,5929
619,9476,3410,4219,2315,2657,9678,3822,1309,13081,2163
620,14,654,11198,6289,12688,106,11067,4079,382,3247
621,6578,6467,9897,3480,5535,9067,5531,9537,5154,7861
622,10218,2080,10005,8554,10045,1807,10671,10842,10139,811
623,3359,13262,9479,5424,11300,7635,5054,10930,1947,453
624,135,9652,8581,3365,7149,9855,344,8715,10301,7672
625,8657,249,706,227,4495,824,980,7140,2456,6825
626,6892,9922,11045,3310,13249,10889,39,7035,6209,4745
627,2356,2679,6795,10097,11320,1899,2666,4808,12758,1608
628,2122,526,8967,8887,6330,1022,3224,9812,7625,12628
629,2761,8642,12891,3045,9219,7704,5141,11314,7211,4005
630,806,3689,5165,1412,7656,11922,1416,7881,5637,9803
631,9397,6788,5333,525,8901,13343,3252,8765,2401,11006
632,2146,9820,4553,13420,8192,2867,517,11911,1144,10921
633,3629,8111,5428,6256,6303,12955,11016,4505,5737,3564
634,1603,440,12363,12701,11147,958,12873,9883,6380,11552
635,882,1603,440,634,8366,12701,5186,7354,11741,11441
636,2933,6751,11805,575,8605,4980,11366,11003,12472,8722
637,7888,12496,10544,1848,2714,8139,2684,4554,11125,9804
638,1297,8162,4343,691,9752,8451,6989,12808,13046,3912
639,253,11375,6308,5074,10341,12397,11592,7776,8070,10413
640,1926,9805,7208,538,5222,4656,6388,4346,6278,5046
641,1730,1724,8213,976,12609,9,3739,305,11505,675
642,4182,1524,3387,11179,12593,12958,13277,10011,11026,2251
643,10551,5446,9582,12281,12661,11084,4638,10247,2274,9829
644,13292,11713,3666,10407,8134,813,10178,6463,876,8002
645,1287,10669,4250,10108,183,9265,13189,7431,2961,5003
646,174,3639,7212,2427,12597,917,7189,10910,11723,5796
647,2719,6110,7234,4716,13315,13143,12264,9245,9049,11115
648,11460,10019,379,12091,6460,12859,715,2041,9263,8239
649,12551,8365,9321,3455,4610,7067,8483,7145,3258,2071
650,1173,7637,12959,12668,3129,6719,6457,4239,10047,5757
651,796,2301,7848,466,450,10651,389,3088,4938,3052
652,508,2779,10900,154,5381,7218,280,6219,6996,12329
653,7557,7726,8811,2465,1237,11451,8656,10924,8873,11312
654,14,620,106,12688,11198,4079,3247,382,1955,6289
655,516,2063,10224,8398,1765,9370,3848,2434,2801,6872
656,5237,4049,1587,3988,4257,3942,11101,3591,3714,1799
657,8033,6600,6843,5986,12277,8975,11013,10239,11223,5515
658,1064,7597,7513,6433,5085,4685,6698,13128,8598,3304
659,3941,12462,12315,8861,11340,4707,4699,11809,5786,7093
660,2707,328,12114,3084,8568,16,2056,761,63,3330
661,10401,795,2512,9042,4562,242,8551,5535,3763,6496
662,5277,12047,9271,2191,4604,6083,714,8048,11163,7580
663,3028,2014,7815,6163,1319,9575,9343,4258,5300,10624
664,6183,12198,7198,11851,7690,6037,6020,6871,9221,6355
665,7894,395,7658,8333,1231,4592,11753,11718,4063,9120
666,10061,448,7898,12432,3284,8471,5886,13296,11661,10582
667,129,6481,205,427,1148,264,10995,192,7328,1562
668,1820,12641,9622,4,535,8789,10286,702,86,4713
669,3389,1184,119,11176,2443,12966,3108,5730,4621,2987
670,8750,7863,6338,2403,7673,4594,3835,8503,8345,4939
671,1409,2145,9707,2669,201,238,9070,8198,10848,11569
672,7376,11565,6472,11479,7604,2721,8400,12764,441,8978
673,11964,1899,11320,10097,9302,2666,12758,1252,6309,10589
674,9348,3548,7871,10146,6439,10260,8075,2909,10137,12748
675,574,4601,1724,13035,1827,641,1730,3118,3739,5553
676,4584,7273,6753,11149,6127,12686,7310,8853,6748,12571
677,3645,13139,3952,6638,7752,12033,2337,10820,335,9927
678,7831,10121,2297,8479,779,5106,6,1268,5724,582
679,1062,5973,420,10443,6192,2378,8233,1022,12919,4488
680,3372,1787,7630,5546,9519,5805,6662,1616,2116,1548
681,3358,822,7338,10874,10253,9509,13336,9057,4625,9866
682,5409,1853,2902,3488,572,2081,4635,10437,12092,946
683,2129,1074,11863,7043,11856,1504,8171,8072,8482,4462
684,11505,5723,11779,976,12609,8213,305,9,1730,7406
685,107,10347,11354,438,11139,225,3998,5867,5691,9711
686,5957,9088,5570,8714,7563,3345,4706,3814,12376,7021
687,5578,5347,956,9377,3239,7522,10328,5319,2495,8223
688,4996,8582,2323,1064,4051,6619,5705,1440,4685,5203
689,3604,3054,5256,1917,1932,2166,3609,3075,11832,8112
690,7957,7924,11351,734,3672,8228,4252,1904,1751,1985
691,6989,4579,8451,13046,10575,7385,10489,8142,3912,3603
692,4351,13305,10285,10338,8669,8700,581,6904,6082,8281
693,6890,12478,11578,4220,10417,2284,2139,8941,1068,7501
694,2461,4519,1236,5229,2693,7347,7010,416,11503,5440
695,1286,7456,499,6001,12051,12126,10275,8392,3384,5652
696,4144,5598,2152,11909,5391,259,9159,3267,2935,1341
697,7479,7558,5856,3780,10825,7651,4767,4950,929,3
698,8613,12409,11104,12177,2375,12930,1601,2802,974,7573
699,8644,2174,231,4501,12202,7085,3290,3622,11062,8635
700,2096,9900,2433,8559,8467,5846,3563,8253,7423,4900
701,12500,1141,1418,12049,7793,1999,6973,5562,252,1
702,86,4713,11873,1696,3737,5452,127,668,794,12641
703,4996,7597,1238,8582,2466,6619,4051,5705,4685,2323
704,4094,6323,5492,3176,9886,9124,6733,4912,8788,5073
705,53,7396,7207,3456,9313,8747,8629,5928,10793,8566
706,3308,1032,625,8657,227,6825,3648,2456,10618,2115
707,5390,9832,9697,2478,13336,9509,2360,822,11259,11100
708,877,331,1026,7462,8682,8112,6397,1425,3054,2583
709,2604,5997,8243,4485,7299,10860,4265,1647,12592,1590
710,261,5019,134,60,58,138,90,8073,3918,11532
711,11766,2398,2668,313,8143,6352,6116,4931,3102,2670
712,156,1759,7251,10976,7668,975,13286,11902,13396,7319
713,323,9771,9566,9708,5241,6590,3861,5454,3699,3222
714,6260,9271,6083,2191,11163,8048,4872,7580,2548,8817
715,9263,11460,648,10163,12859,8239,10019,7336,5170,10748
716,5015,9858,6262,8505,3749,7868,12988,12828,3364,13018
717,4918,5257,7074,5097,5138,804,3235,1531,214,11581
718,7826,2824,1494,2442,6679,1152,3786,12738,8841,7490
719,6304,1215,8304,10132,5,7204,2,207,9919,9449
720,12892,5310,7111,8735,12913,5891,9094,11055,6424,2287
721,2268,5253,6147,10269,4209,11365,255,3167,2590,363
722,10246,5367,12068,41,513,11148,10872,3244,7436,12012
723,1448,386,5868,880,6019,4842,13134,4748,558,1653
724,7805,10704,4367,10873,3066,7415,11049,4068,11847,2037
725,9643,8143,313,11766,6352,2648,10888,3102,13225,711
726,4939,4594,11391,6286,6947,301,1888,8750,6338,11127
727,5127,7163,7955,2373,9384,7433,9732,10043,9084,5059
728,1039,9319,2079,8690,4169,12682,1123,10812,2850,4733
729,2630,6104,10116,1285,12788,937,7169,4300,7388,7066
730,812,98,8973,61,8992,10991,9849,11620,9740,547
731,11540,6713,10595,4162,890,5971,2735,436,5051,9163
732,2583,6814,7817,10008,3009,3377,3624,1760,2605,8682
733,241,314,161,12085,872,9906,11197,8602,12961,4812
734,7924,690,8228,1751,3672,11351,7957,4252,1830,1985
735,2390,12543,5616,11934,6831,5780,12052,12567,885,8674
736,5248,9945,916,748,1669,11313,235,1329,869,12122
737,7346,12113,1107,9720,4954,7643,8271,952,7364,9674
738,11245,11389,4022,2410,8597,10113,2470,3935,10445,2557
739,2776,3464,12831,7003,8738,6015,5079,444,4756,13270
740,1300,273,5090,922,1591,3843,8794,8439,5082,8892
741,1389,8525,10652,13073,2066,4323,10290,5245,7574,2848
742,1393,1469,8992,2643,11620,7222,12183,4683,9530,547
743,1893,8995,4212,10628,12189,6863,7238,3968,295,7368
744,595,5371,11435,8902,394,10952,8039,12227,10668,4792
745,5002,8189,13399,175,12263,10419,9726,2156,13289,4254
746,4099,1512,2728,222,3262,11153,6207,10856,4961,9983
747,4409,7356,3325,11206,12116,4652,8561,13199,8802,11577
748,9945,916,2250,235,12125,4353,5844,869,3409,413
749,464,809,1766,8399,73,2416,4115,11151,24,1952
750,9509,1279,3651,9057,8268,3573,13336,3828,822,7647
751,1077,11277,9011,3866,4571,5402,11234,8059,1628,7984
752,5602,9180,2969,12658,9350,13393,4113,1672,8367,8115
753,2309,8991,10918,11110,8167,2828,2058,12003,9523,4404
754,9266,879,3996,3304,3173,7513,6698,8779,121,5203
755,1086,4488,10271,9480,12660,1062,5973,420,9398,3936
756,12067,1527,2066,8899,9288,3386,7862,7694,6075,10456
757,2012,5756,7810,410,934,9105,12255,8917,11064,4046
758,3423,11887,6547,2717,7475,11842,12577,9940,8410,12456
759,591,2180,75,1010,778,4543,8882,6012,2702,10198
760,11099,13322,11511,11188,10839,11382,5411,1968,2622,12072
761,660,328,16,3330,12114,255,2707,141,1974,3000
762,8255,4146,4230,5596,6498,11668,9322,10004,1053,6745
763,6119,4271,13063,1577,3383,1957,4434,6381,8435,10109
764,3863,4699,2590,1781,5475,13385,9929,6428,1722,9716
765,12912,6231,5005,1248,7428,6837,7077,11736,8350,3014
766,1305,12493,4660,9619,3404,6757,7974,2755,9951,7255
767,2414,296,8218,252,4515,6973,1506,265,5562,1
768,1694,5814,3254,2538,12300,6576,7096,8490,5036,3951
769,5209,2184,944,11349,6482,565,11948,43,11574,229
770,10922,5067,9418,1479,2085,10875,8590,4207,6497,1495
771,6677,10622,1680,2533,990,6180,10403,204,1953,9600
772,8971,2084,10971,1434,5433,8896,357,12309,3731,8050
773,5325,2400,4661,9714,3044,480,1740,2740,11660,939
774,8951,8587,4892,11268,9181,2575,9079,5727,9311,5115
775,7850,10898,1702,12419,2612,8671,2216,3510,11869,2347
776,10753,3121,9709,4882,6507,4510,9682,2641,12101,2602
777,9581,4255,6162,861,4704,10973,11725,7771,10156,5323
778,2180,75,591,1010,759,4543,8882,6012,2702,10198
779,10121,7831,1268,678,5724,2297,8479,6394,5106,5366
780,2506,13091,9943,7689,2797,10019,6817,379,6477,10334
781,8042,4263,1686,8637,9246,10899,11772,10545,1930,1734
782,1801,4305,2749,7948,282,3207,7864,4381,11288,144
783,10236,12074,3475,10017,4030,7055,2553,2321,2349,6065
784,4761,11214,5726,11493,9905,5694,8328,8149,8341,6558
785,13133,597,1964,2653,3162,3306,2377,8214,2762,9396
786,3746,7612,12084,11160,2520,5585,12825,3750,12666,2457
787,5256,1917,3604,4582,689,3609,2166,3054,2061,1932
788,1710,11309,7834,11828,10071,12569,7353,12489,4306,1132
789,1029,1499,12888,12796,10659,5845,2178,9960,1584,1617
790,3911,9984,5640,4645,4790,2720,8481,9623,6575,11655
791,8566,8747,3799,4470,1622,10610,5928,6958,359,2405
792,11003,7544,11879,13267,388,7789,4980,8722,4527,2933
793,13326,11189,10864,5290,4229,5242,12368,4479,1497,12110
794,127,6131,4013,4713,3733,5452,1696,11873,3737,80
795,661,10401,8551,5535,6706,242,6496,2223,6944,9042
796,2301,7848,651,389,466,450,3088,5741,4938,10651
797,6608,8217,1272,912,2190,12016,10929,6215,10035,9947
798,411,1182,3182,1847,4142,1633,4569,12007,3237,2480
799,6639,604,12967,6200,6625,12728,1854,1439,3656,6240
800,2116,4867,1548,12510,3372,1616,6662,5805,5546,680
801,6617,6711,7649,1041,13169,2474,9765,9704,5926,7388
802,2367,465,9958,9727,7065,3650,6678,11518,12027,8990
803,7821,7554,7591,4875,906,11477,8836,12681,8396,12706
804,11287,9426,10543,12975,12890,10986,7074,9650,10326,10143
805,2963,7477,5371,4792,10952,6305,12227,8902,8039,394
806,630,3689,9803,1412,7656,5637,6533,1416,5165,11922
807,1094,5998,11614,6432,9402,3132,1817,10676,8538,2753
808,1259,5215,439,9947,2355,4429,9585,6215,9584,10036
809,11151,1952,2416,8348,8245,5372,749,3197,8428,24
810,5349,13406,4440,13062,2034,8041,6044,9178,8010,8110
811,10218,8554,1807,3710,3110,4771,12548,10045,2080,10671
